cluster_id,anchor_index,n_samples,class_0,class_1,mi_mean_all,mi_mean_top30,mi_mean_rest,mi_delta_top30_rest,mi_ratio_top30_all,acc_top30,f1_top30,top30_features
77,14588,500,493,7,0.002889205422696513,0.04393038116835076,0.0016198907089133919,0.04231049045943737,15.205004401296696,0.9866666666666667,0.0,"['perm_android.permission.READ_PHONE_STATE', 'suspicious_Base64', 'suspicious_getSystemService', 'suspicious_getExternalStorageDirectory', 'suspicious_Cipher', 'intent_android.intent.action.MAIN', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'perm_android.permission.ACCESS_WIFI_STATE', 'perm_android.permission.ACCESS_NETWORK_STATE', 'suspicious_getPackageInfo', 'suspicious_getDeviceId', 'suspicious_Ljava/lang/System;->loadLibrary', 'suspicious_getCellLocation', 'perm_android.permission.ACCESS_COARSE_LOCATION', 'suspicious_Ljava/lang/Runtime;->exec', 'suspicious_Ljava/lang/System;->load', 'perm_android.permission.VIBRATE', 'suspicious_getSubscriberId', 'intent_cn.jpush.android.intent.DaemonService', 'perm_android.permission.ACCESS_CHECKIN_PROPERTIES', 'intent_android.intent.action.BOOT_COMPLETED', 'perm_com.google.android.c2dm.permission.RECEIVE', 'perm_android.permission.CALL_PHONE', 'intent_android.intent.action.MY_PACKAGE_REPLACED', 'intent_com.amazon.device.messaging.intent.RECEIVE', 'perm_com.android.email.permission.ACCESS_PROVIDER', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'intent_action.com.excelliance.install.plugin', 'perm_android.permission.STOP_APP_SWITCHES', 'intent_cn.jpush.android.intent.NOTIFICATION_RECEIVED_PROXY']"
78,27275,500,499,1,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,1.0,,,"['n_api_calls', 'perm_android.permission.GET_TASKS', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_urls', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'n_used_permissions', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.SEND_SMS', 'n_permissions', 'suspicious_getSubscriberId', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.WRITE_SETTINGS', 'perm_android.permission.READ_SMS', 'perm_android.permission.WRITE_SMS', 'suspicious_getSystemService', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.READ_LOGS', 'suspicious_Base64', 'perm_android.permission.RECEIVE_SMS', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getPackageInfo', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.android.launcher.permission.READ_SETTINGS', 'intent_android.intent.action.PACKAGE_REMOVED', 'suspicious_getExternalStorageDirectory']"
79,4782,500,493,7,0.003922202086359091,0.06031166797452836,0.0021781979867249892,0.058133469987803374,15.376991456989046,1.0,1.0,"['suspicious_Cipher', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'suspicious_Ljava/lang/System;->load', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'perm_android.permission.ACCESS_NETWORK_STATE', 'suspicious_getDeviceId', 'suspicious_getSystemService', 'intent_android.intent.action.MAIN', 'suspicious_Ljava/lang/System;->loadLibrary', 'suspicious_getExternalStorageDirectory', 'perm_android.permission.ACCESS_WIFI_STATE', 'perm_android.permission.GET_TASKS', 'suspicious_getPackageInfo', 'suspicious_Base64', 'intent_android.intent.action.USER_PRESENT', 'suspicious_Ldalvik/system/DexClassLoader;', 'n_services', 'perm_android.permission.CHANGE_WIFI_STATE', 'intent_com.android.vending.INSTALL_REFERRER', 'intent_android.intent.action.BOOT_COMPLETED', 'n_activities', 'suspicious_getSimCountryIso', 'perm_android.permission.ACCESS_FINE_LOCATION', 'intent_cryopiggy.start', 'intent_android.app.action.DEVICE_ADMIN_ENABLED', 'suspicious_Ldalvik/system/PathClassLoader;', 'intent_com.google.android.c2dm.intent.RECEIVE', 'intent_com.inmobi.share.id', 'intent_android.intent.action.EXTERNAL_APPLICATIONS_AVAILABLE']"
80,7054,500,491,9,0.002718967534916861,0.02482076539001911,0.0020354067765116363,0.022785358613507473,9.128746508103513,0.9933333333333333,0.8,"['perm_com.google.android.c2dm.permission.RECEIVE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_android.permission.WRITE_SMS', 'intent_com.android.vending.INSTALL_REFERRER', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'perm_android.permission.READ_SMS', 'n_providers', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.WRITE_CONTACTS', 'suspicious_Ldalvik/system/PathClassLoader;', 'perm_android.permission.BATTERY_STATS', 'perm_com.qihoo.appstore.update.permission.clear_sdk', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'intent_com.google.firebase.MESSAGING_EVENT', 'intent_com.qihoo.appstore.ACTION_GET_SIGNIN_FOR_NOTIFYCATION', 'suspicious_getSubscriberId', 'intent_com.excelliance.kxqp.action.gp', 'suspicious_system/bin/su', 'intent_com.qihoo.appstore.battery.NOTIFY', 'intent_com.igexin.sdk.action.pushmanager', 'n_receivers', 'intent_com.qihoo.appstore.floatwin.FloatWindowService', 'intent_io.intercom.android.sdk.INTERCOM_PUSH_DISMISSED', 'intent_com.Remind.launch.app', 'intent_com.google.firebase.INSTANCE_ID_EVENT', 'perm_android.permission.WRITE_SETTINGS', 'perm_com.kingroot.kinguser.permission.activityCalled', 'perm_com.htc.launcher.permission.WRITE_SETTINGS', 'intent_show_notificationcenter', 'suspicious_getCellLocation']"
81,37486,500,491,9,0.002247528332016105,0.015790806374446867,0.0018286640626625763,0.01396214231178429,7.025854201482749,0.9933333333333333,0.8,"['intent_com.qihoo.appstore.ACTION_STAT', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.adsense', 'perm_android.permission.ACCESS_WIFI_STATE.android.permission.READ_PHONE_STATE', 'perm_com.google.android.c2dm.permission.RECEIVE', 'perm_android.permission.SAMSUNG_TUNTAP', 'intent_com.qihoo.appstore.gameunion.DOWNLOAD_SLIENT', 'intent_com.baidu.action.Techain.VIEW', 'suspicious_getSubscriberId', 'perm_android.permission.SUBSCRIBED_FEEDS_WRITE', 'intent_com.morgoo.droidplugin.ACTION_SHORTCUT_PROXY_ZHUSHOU', 'intent_com.sogou.androidtool.intent.action.COMMAND', 'perm_com.huawei.launcher3.permission.READ_SETTINGS', 'perm_android.permission.READ_LOGS', 'perm_com.kingroot.kinguser.permission.activityCalled', 'intent_com.baidu.android.pushservice.action.MESSAGE', 'intent_com.excelliance.open.action.queryUpdate', 'intent_android.intent.action.DOWNLOAD_WAKEUP', 'suspicious_sendTextMessage', 'n_permissions', 'intent_com.excelliance.kxqp.platform.action.BADGE_REPORT', 'intent_android.intent.action.SIM_STATE_CHANGED', 'intent_android.net.wifi.WIFI_STATE_CHANGED', 'perm_com.lenovo.launcherhdmarket.permission.READ_SETTINGS', 'perm_com.xgbuy.xg.permission.JPUSH_MESSAGE', 'intent_com.qihoo.appstore.BATTERY', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.cp', 'perm_me.everything.badger.permission.BADGE_COUNT_WRITE', 'suspicious_Base64', 'intent_com.qihoo.appstore.ACTION_UNLOCK_BROADCAST_RECEIVE', 'perm_android.permission.WRITE_CONTACTS']"
82,73085,500,500,0,0.0,0.0,0.0,0.0,0.0,,,[]
83,32873,500,302,198,0.012850520398466021,0.11722392263911198,0.009622477030198622,0.10760144560891335,9.122114825256812,0.9666666666666667,0.9572649572649573,"['perm_android.permission.READ_PHONE_STATE', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_android.permission.VIBRATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_android.permission.RECEIVE_BOOT_COMPLETED', 'perm_android.permission.GET_TASKS', 'perm_com.google.android.c2dm.permission.RECEIVE', 'n_api_calls', 'intent_android.intent.action.BOOT_COMPLETED', 'suspicious_getSubscriberId', 'suspicious_getDeviceId', 'n_urls', 'intent_com.google.android.gms.iid.InstanceID', 'n_permissions', 'intent_android.intent.action.USER_PRESENT', 'n_services', 'perm_android.permission.GET_ACCOUNTS', 'suspicious_getSimCountryIso', 'n_receivers', 'intent_pushy.me', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'suspicious_Ldalvik/system/DexClassLoader;', 'intent_android.content.SyncAdapter', 'perm_android.permission.SET_WALLPAPER', 'perm_android.permission.SEND_SMS', 'perm_android.permission.WRITE_CALENDAR', 'perm_com.android.browser.permission.READ_HISTORY_BOOKMARKS', 'perm_android.permission.BROADCAST_PACKAGE_INSTALL', 'intent_com.qihoo.appstore.ACTION_GAME_UNION_WEB', 'intent_android.intent.action.ACTION_POWER_DISCONNECTED']"
84,23423,500,484,16,0.0031931895950075653,0.021584821503162505,0.002624376237023391,0.018960445266139114,6.759642940372091,0.9666666666666667,0.2857142857142857,"['perm_com.google.android.c2dm.permission.RECEIVE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'suspicious_Ldalvik/system/PathClassLoader;', 'intent_android.intent.action.NEW_OUTGOING_CALL', 'intent_com.meizu.cloud.pushservice.action.PUSH_SERVICE_START', 'perm_com.sec.android.provider.badge.permission.READ', 'intent_com.amazon.device.messaging.intent.REGISTRATION', 'suspicious_getSubscriberId', 'perm_com.huawei.launcher.permission.READ_SETTINGS', 'perm_com.tsf.shell.permission.READ_SETTINGS', 'perm_android.permission.RESTART_PACKAGES', 'perm_android.permission.READ_PHONE_STATE', 'intent_com.mobiletool.appstore.service.weatherservice', 'perm_android.permission.GET_TASKS', 'intent_com.baidu.action.Xshield.VIEW', 'intent_com.android.vending.INSTALL_REFERRER', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'perm_com.android.launcher3.permission.UNINSTALL_SHORTCUT', 'intent_android.net.conn.MEDIA_NOFS', 'suspicious_Ljava/lang/Runtime;->exec', 'perm_android.permission.GET_DETAILED_TASKS', 'intent_com.google.firebase.INSTANCE_ID_EVENT', 'perm_com.anddoes.launcher.permission.UPDATE_COUNT', 'perm_com.bbk.launcher2.permission.WRITE_SETTINGS', 'perm_com.huawei.authentication.HW_ACCESS_AUTH_SERVICE', 'intent_com.taobao.accs.intent.action.START_FROM_AGOO', 'intent_com.mobiletool.appstore.action.backtomarket', 'intent_com.meizu.flyme.push.intent.UNREGISTER.FEEDBACK', 'perm_android.hardware.camera.autofocus']"
85,60350,500,489,11,0.0023222474085331487,0.016736751935712033,0.0018764379901667916,0.014860313945545241,7.207135585214768,0.9866666666666667,0.5,"['perm_android.permission.GET_TASKS', 'intent_downfile', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.talk', 'intent_com.umeng.messge.registercallback.action', 'intent_com.excelliance.dualaid.SHORTCUT_ALARM', 'suspicious_getSubscriberId', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'perm_com.nd.android.launcher.permission.READ_SETTINGS', 'intent_com.mobiletool.appstore.action.appdetail', 'suspicious_Landroid/telephony/SmsMessage;->getMessageBody', 'perm_me.everything.badger.permission.BADGE_COUNT_WRITE', 'intent_com.google.firebase.INSTANCE_ID_EVENT', 'perm_android.permission.READ_PHONE_STATE', 'intent_com.qihoo.appstore.batteryrank.POWERPERCENT', 'intent_com.qihoo.appstore.ACTION_STABLE_NOTIFICATION_CLICK', 'intent_com.qihoo.appstore.utils.ActivityBroadcastReceiver.ACTION_INTENT_TRANSFER', 'intent_com.qihoo.appstore.launcher.shortcut.GAME_RESERVATION', 'intent_com.Remind.launch.app', 'perm_com.google.android.c2dm.permission.RECEIVE', 'perm_com.motorola.dlauncher.permission.READ_SETTINGS', 'intent_com.tencent.android.tpush.action.FEEDBACK', 'intent_com.unicom.xiaowo.security.RECEIVER_CMD', 'intent_com.qihoo360.daemon.pcdaemon.NotifyServiceStart2', 'intent_com.google.android.c2dm.intent.RECEIVE', 'intent_com.excelliance.kxqp.platform.action.BADGE_REPORT', 'intent_com.qihoo.express.push.MSG_ARRIVED', 'intent_android.accounts.AccountAuthenticator', 'intent_com.baidu.android.pushservice.action.media.CLICK', 'n_receivers', 'perm_android.permission.BAIDU_LOCATION_SERVICE']"
86,47336,500,500,0,0.0,0.0,0.0,0.0,0.0,,,[]
87,50809,500,499,1,1.0020040084600668e-06,3.3400133600976675e-05,4.440892098500626e-16,3.3400133600532586e-05,33.33333331900317,,,"['perm_com.huawei.android.launcher.permission.CHANGE_BADGE', 'perm_com.baiqi.weather.permission.READ_SETTINGS', 'intent_com.excelliance.kxqp.action.swpmain', 'intent_show_encourage', 'intent_com.excelliance.kxqp.action.swpsrv', 'intent_android.intent.action.BATTERY_CHANGED_ACTION', 'intent_android.intent.action.MEDIA_CHECKING', 'intent_android.intent.action.MEDIA_BUTTON', 'intent_com.tencent.android.tpush.action.SDK', 'perm_com.facebook.katana.provider.ACCESS', 'intent_com.tencent.android.tpush.action.INTERNAL_PUSH_MESSAGE', 'intent_show_notificationcenter', 'perm_com.xgbuy.xg.permission.JPUSH_MESSAGE', 'intent_android.settings.ADD_ACCOUNT_SETTINGS', 'perm_com.android.vending.CHECK_LICENSE', 'perm_android.permission.ACCESS_CHECKIN_PROPERTIES', 'intent_android.intent.action.MEDIA_REMOVED', 'intent_show_helpcontent', 'perm_android.permission.RAISED_THREAD_PRIORITY', 'perm_xvtian.gai.receiver', 'perm_com.lenovo.launcher.permission.WRITE_SETTINGS', 'perm_android.permission.MANAGE_DEVICE_ADMINS', 'intent_android.appwidget.action.APPWIDGET_UPDATE', 'intent_android.view.InputMethod', 'intent_com.qihoo.psdk.service.action.remote', 'intent_com.dzbook.service.PerpareDataService', 'intent_com.esbook.receiver.message', 'intent_com.esbook.receiver.CLICK_BOOK_UPDATE', 'intent_com.qihoo.commonservice.SERVICE', 'intent_com.qihoo.commonreceiver.CLEARED']"
88,35202,500,399,101,0.008647402867264878,0.08741536198555193,0.006211280420307546,0.08120408156524438,10.108857344494334,0.94,0.8421052631578947,"['n_api_calls', 'n_used_permissions', 'suspicious_getSystemService', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.GET_TASKS', 'n_urls', 'perm_android.permission.ACCESS_WIFI_STATE', 'n_permissions', 'suspicious_Ljava/lang/Runtime;->exec', 'n_services', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'perm_android.permission.ACCESS_NETWORK_STATE', 'suspicious_getPackageInfo', 'intent_com.baidu.android.pushservice.action.MESSAGE', 'perm_com.sec.android.app.twlauncher.settings.READ_SETTINGS', 'suspicious_Ljava/lang/System;->load', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'n_activities', 'suspicious_getCellSignalStrength', 'intent_android.intent.action.PACKAGE_REMOVED', 'intent_ACTION.TAPCORE.SYNC', 'intent_android.intent.action.DELETE', 'intent_com.qihoo.appstore.ACTION_CHECK_PHOTOS', 'intent_cn.jpush.android.intent.CONNECTION', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'perm_android.permission.BROADCAST_PACKAGE_REPLACED', 'intent_android.intent.action.SCREEN_OFF', 'perm_com.tencent.mm.ext.permission.WRITE', 'perm_com.tencent.qqlauncher.permission.READ_SETTINGS', 'perm_android.permission.CAMERA']"
89,58558,500,378,122,0.009881589735367477,0.08619506530653741,0.00752137915069212,0.07867368615584529,8.722793357634979,0.9666666666666667,0.9315068493150684,"['suspicious_getSystemService', 'n_urls', 'n_api_calls', 'n_used_permissions', 'n_activities', 'perm_android.permission.ACCESS_NETWORK_STATE', 'suspicious_getPackageInfo', 'n_permissions', 'suspicious_Base64', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.GET_TASKS', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.excelliance.open.action.apkverchk', 'perm_com.samsung.android.providers.context.permission.READ_RECORD_AUDIO', 'suspicious_Ljava/lang/Runtime;->exec', 'intent_com.yulong.mms.NEW_MESSAGE_EXTERNAL', 'intent_com.mobiletool.appstore.action.wap', 'perm_com.huawei.launcher3.permission.READ_SETTINGS', 'perm_android.permission.BIND_JOB_SERVICE', 'perm_android.permission.USE_SIP', 'intent_android.intent.action.SENT_SMS_ACTION', 'intent_com.excelliance.kxqp.platform.gameplugin.action.BIND_REMOTE', 'suspicious_getExternalStorageDirectory', 'perm_com.facebook.permission.prod.FB_APP_COMMUNICATION', 'intent_com.door.pay.sdk.app.action', 'intent_com.mobiletool.appstore.service.weatherservice', 'perm_com.xiaomi.sdk.permission.PAYMENT', 'intent_com.qihoo360.daemon.pcdaemon.NotifyServiceStart2', 'perm_android.permission.RUN_INSTRUMENTATION', 'intent_com.qihoo.appstore.ACTION_GAME_UNION_DESK']"
90,30799,500,490,10,0.0024952882146693574,0.018114835171913375,0.002012209442795831,0.016102625729117543,7.259616370333282,0.9666666666666667,0.2857142857142857,"['perm_com.google.android.c2dm.permission.RECEIVE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.yulong.android.launcher3.WRITE_SETTINGS', 'intent_com.google.firebase.INSTANCE_ID_EVENT', 'n_providers', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.groups2', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.adwords', 'intent_com.excelliance.dualaid.action.pg', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'intent_com.excelliance.open.action.fw', 'perm_org.adw.launcher.permission.READ_SETTINGS', 'perm_android.permission.CHANGE_WIFI_STATE', 'intent_show_setting_page', 'intent_com.google.firebase.MESSAGING_EVENT', 'intent_com.taobao.accs.intent.action.ELECTION', 'perm_com.anddoes.launcher.permission.WRITE_SETTINGS', 'intent_com.telecom.sdk_auth_ui.SMS_CODE_SEND_ACTIOIN', 'intent_com.sogou.androidtool.action.BackgroundService', 'suspicious_getSubscriberId', 'perm_android.permission.RUN_INSTRUMENTATION', 'intent_com.qihoo.appstore.LitePluginDownload', 'intent_com.areametrics.areametricssdk.AMLocationUpdatesBroadcastReceiver.ACTION_PROCESS_UPDATES', 'intent_cn.ngds.android.intent.alarm', 'suspicious_getCellLocation', 'perm_android.permission.PACKAGE_USAGE_STATS', 'perm_android.permission.GET_TASKS', 'intent_org.agoo.android.intent.action.ELECTION_V2', 'intent_cn.jpush.android.intent.ACTION_RICHPUSH_CALLBACK', 'intent_com.umeng.message.enablecallback.action', 'intent_org.agoo.android.intent.action.PING_V4']"
91,26569,500,499,1,1.0020040084600668e-06,3.3400133600976675e-05,4.440892098500626e-16,3.3400133600532586e-05,33.33333331900317,,,"['perm_com.android.vending.BILLING', 'intent_show_fold', 'intent_com.excelliance.kxqp.action.swpmain', 'intent_show_encourage', 'intent_com.excelliance.kxqp.action.swpsrv', 'intent_android.intent.action.BATTERY_CHANGED_ACTION', 'intent_android.intent.action.MEDIA_CHECKING', 'intent_android.intent.action.MEDIA_BUTTON', 'intent_com.tencent.android.tpush.action.SDK', 'perm_com.facebook.katana.provider.ACCESS', 'intent_com.tencent.android.tpush.action.INTERNAL_PUSH_MESSAGE', 'intent_show_notificationcenter', 'perm_com.xgbuy.xg.permission.JPUSH_MESSAGE', 'intent_android.settings.ADD_ACCOUNT_SETTINGS', 'perm_com.baiqi.weather.permission.READ_SETTINGS', 'perm_android.permission.ACCESS_CHECKIN_PROPERTIES', 'intent_android.intent.action.MEDIA_REMOVED', 'intent_show_helpcontent', 'perm_android.permission.RAISED_THREAD_PRIORITY', 'perm_xvtian.gai.receiver', 'perm_com.lenovo.launcher.permission.WRITE_SETTINGS', 'perm_android.permission.MANAGE_DEVICE_ADMINS', 'intent_android.appwidget.action.APPWIDGET_UPDATE', 'intent_android.view.InputMethod', 'intent_com.qihoo.psdk.service.action.remote', 'intent_com.dzbook.service.PerpareDataService', 'intent_com.esbook.receiver.message', 'intent_com.esbook.receiver.CLICK_BOOK_UPDATE', 'intent_com.qihoo.commonservice.SERVICE', 'intent_com.qihoo.commonreceiver.CLEARED']"
92,55828,500,486,14,0.002598383251225912,0.018877233616416127,0.0020949136523025036,0.016782319964113623,7.264992032068358,0.9733333333333334,0.0,"['perm_android.permission.GET_TASKS', 'perm_com.google.android.c2dm.permission.RECEIVE', 'intent_com.qihoo.appstore.battery.FREEZE_APP', 'intent_com.qihoo.appstore.clean.scan.finish', 'perm_com.yulong.android.launcher.permission.WRITE_SETTINGS', 'intent_com.android.utils.hades.ACTION_UPDATE_SYS_WRAPPER', 'perm_com.android.permission.WRITE_APN_SETTINGS', 'intent_safiap.framework.sdk.ISAFFramework', 'intent_com.qihoo.appstore.notification.notify_action', 'perm_android.permission.BROADCAST_SMS', 'intent_com.baidu.android.pushservice.action.RECEIVE', 'intent_com.qihoo.appstore.launcher.shortcut.GAME_RESERVATION', 'intent_com.meizu.cloud.pushservice.action.PUSH_SERVICE_START', 'perm_android.hardware.camera.autofocus', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.gbase', 'intent_android.intent.action.ACTION_POWER_CONNECTED', 'intent_com.sogou.androidtool.service.weatherservice', 'suspicious_setWifiEnabled', 'perm_android.permission.ACCESS_WIFI_STATE.android.permission.READ_PHONE_STATE', 'intent_org.agoo.android.intent.action.RECEIVE', 'intent_com.google.firebase.INSTANCE_ID_EVENT', 'intent_action_send_cancel', 'intent_android.accessibilityservice.AccessibilityService', 'intent_com.qihoo360.accounts.action.START_SERVICE', 'intent_com.excelliance.open.NEXT_CHAPTER', 'perm_android.permission.PERMISSION_NAME', 'intent_com.qihoo.appstore.CHECK_APP_UPDATE_DESK_NOTIFICATION', 'perm_android.permission.PROCESS_OUTGOING_CALLS', 'intent_android.intent.action.USER_PRESENT', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.adsense']"
93,9740,500,480,20,0.0038161509118488845,0.03476440150471048,0.0028589885223789377,0.031905412982331544,9.109807842443919,0.9733333333333334,0.6,"['intent_android.intent.action.PACKAGE_ADDED', 'intent_co.ronash.pushe.ACTION_TASK_READY', 'intent_com.evernote.android.job.ADD_JOB_CREATOR', 'intent_co.ronash.pushe.service.ScreenStateService', 'intent_co.ronash.pushe.CHECK_TASKS', 'n_receivers', 'intent_android.intent.action.PACKAGE_INSTALL', 'intent_co.ronash.pushe.RECEIVE', 'intent_android.intent.action.PACKAGE_FULLY_REMOVED', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'intent_com.qihoo.appstore.ACTION_START_RADICALROOT', 'n_api_calls', 'intent_android.intent.action.PACKAGE_REPLACED', 'perm_android.permission.ACCESS_CACHE_FILESYSTEM', 'suspicious_getCellLocation', 'n_services', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_permissions', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.speechpersonalization', 'perm_com.yulong.android.launcherL.permission.READ_SETTINGS', 'intent_com.umeng.messge.registercallback.action', 'intent_android.intent.action.SENDTO', 'n_providers', 'perm_android.permission.RECEIVE_BOOT_COMPLETED', 'perm_android.permission.READ_PHONE_STATE', 'intent_com.lge.launcher2.THEME', 'intent_com.google.firebase.MESSAGING_EVENT', 'perm_android.permission.MODIFY_AUDIO_SETTINGS', 'n_urls', 'perm_org.adw.launcher.permission.READ_SETTINGS']"
94,51468,500,498,2,0.0015816920558342482,0.016458613762922694,0.001121581075202647,0.015337032687720048,10.405700466290675,0.9933333333333333,0.6666666666666666,"['perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'suspicious_Ldalvik/system/DexClassLoader;', 'suspicious_getDeviceId', 'perm_android.permission.ACCESS_WIFI_STATE', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'perm_android.Manifest.permission.READ_SMS', 'suspicious_getExternalStorageDirectory', 'suspicious_getSystemService', 'suspicious_Base64', 'perm_android.permission.ACCESS_NETWORK_STATE', 'perm_com.sec.android.app.twlauncher.settings.WRITE_SETTINGS', 'intent_com.tencent.android.tpush.action.PUSH_MESSAGE', 'intent_android.intent.action.CREATE_SHORTCUT', 'intent_android.net.wifi.supplicant.CONNECTION_CHANGE', 'perm_com.huawei.launcher2.permission.READ_SETTINGS', 'intent_com.kingroot.common.ACTION_NOTIFY_OUT_SELF_APP_BY_MAIN', 'intent_com.igexin.sdk.action.7fjUl2Z3LH6xYy7NQK4ni4', 'intent_com.umeng.message.autoupdate.handler.action', 'perm_com.anddoes.launcher.permission.WRITE_SETTINGS', 'intent_com.mobiletool.appstore.action.extend', 'intent_com.yuetu.shentu.Intent.WECHAT_PAY', 'perm_android.permission.INJECT_EVENTS', 'intent_android.intent.action.SEND_TO_KPSH', 'intent_com.cootek.usage.alarm_operation', 'perm_android.permission.DELETE_PACKAGES', 'intent_com.qihoo.appstore.ACTION_WIRTE_CHANNEL_AND_INSTALL', 'perm_android.permission.DOWNLOAD_CACHE_NON_PURGEABLE', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.notebook', 'intent_com.qihoo.appstore.ACTION_GET_SIGNIN_FOR_NOTIFYCATION', 'intent_com.qihoo.appstore.ACTION_NORMAL_INSTALL_ERROR']"
95,24757,500,500,0,0.0,0.0,0.0,0.0,0.0,,,[]
96,6684,500,495,5,0.001897537158622438,0.024778114906597228,0.0011898904241489908,0.02358822448244824,13.05803936118199,0.9933333333333333,0.0,"['suspicious_getExternalStorageDirectory', 'suspicious_getDeviceId', 'suspicious_getSystemService', 'perm_android.permission.ACCESS_NETWORK_STATE', 'suspicious_Cipher', 'intent_android.intent.action.MAIN', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'suspicious_Ljava/lang/Runtime;->exec', 'perm_android.permission.READ_SYNC_STATS', 'intent_com.Remind.launch.app', 'perm_com.huawei.launcher3.permission.READ_SETTINGS', 'perm_com.android.voicemail.permission.ADD_VOICEMAIL', 'perm_com.facebook.katana.permission.C2D_MESSAGE', 'perm_android.permission.READ_APP_BADGE', 'perm_com.facebook.permission.prod.SYSTEM_COMMUNICATION', 'intent_com.yandex.metrica.IMetricaService', 'perm_com.ibingo.launcher.permission.READ_SETTINGS', 'perm_com.yulong2.android.launcher.permission.WRITE_SETTINGS', 'intent_com.xiaomi.mipush.ERROR', 'intent_', 'perm_android.permission.BODY_SENSORS', 'intent_com.baidu.android.pushservice.action.PUSH_SERVICE', 'perm_com.android.broswer.permission.WRITE_HISTORY_BOOKMARKS', 'intent_com.excelliance.kxqp.action.SmtServService', 'n_urls', 'perm_android.permission.WRITE_OWNER_DATA', 'intent_com.qihoo360.daemon.pcdaemon.ACTION_START_CAPTURE', 'intent_android.intent.action.NOTIFICATION_ADD', 'intent_com.qihoo.appstore.clean.result']"
